country_name,matched_fishing,matched_unknown_likelyfish,matched_nonfishing,matched_unknown_likelynonfish,unmatched_fishing,unmatched_nonfishing
Philippines,1.3331419431390916,2.7061932465115128,469.72203089841315,24.892807806932545,626.50019908820286,426.24460297949651
Cambodia,0.086445339453216641,0.64921573812008038,12.252353491134631,0.85606549524703479,131.68249952579447,69.196524210316639
Djibouti,0.057069964018498912,0.038073108273280962,10.544083062743221,0.51727459157513456,1.2128330997141774,2.0347805227795375
India,29.697181227834065,20.579246189336828,538.06553766096715,31.530702778988438,1325.3196119099732,284.758660382363
Saint Vincent and the Grenadines,0.12901642126978516,0.09632442706353124,5.4154770370156484,0.23028534917032867,1.6301561348087232,0.98790960040270637
Russia,77.933308973783213,2.084684545416156,292.981170936807,6.885512079328544,95.221759975765579,31.438022858844356
Bahrain,4.608098037468892,0.59705184466201411,20.759132126576041,0.78670035002285632,6.0330325489155836,2.003266134009615
Bermuda,0.0,0.0037016896477348833,1.8175647742709446,0.047923861991581176,0.2122802874407495,0.13930376469656228
Qatar,4.7613559158643772,1.996925068530002,86.516055611723587,3.5276856895714372,33.21202800803534,17.160137377371324
Saint Kitts and Nevis,0.05260325884000764,0.012066921390268432,3.0432483749930754,0.17377928545756938,0.605979321868016,0.54482384624672875
United Arab Emirates,3.00463167354085,8.5666559293316968,388.48088715651647,21.910334855317927,95.802069991699071,70.936021995266671
Poland,14.219680532361053,0.52504701592176672,38.98686188566375,1.4369089393421122,14.700668519214954,3.43159078458428
Faroe Islands,32.708319336300406,0.17987899440538427,10.14036955674751,0.21869319013731037,5.5594731056796407,1.0199275300613013
Costa Rica,0.57683302947369952,0.074449044566621936,26.344111527232563,1.0575457465416112,15.431216607442789,6.0982445401444387
Antigua and Barbuda,0.011589737541618923,0.030252307700883774,6.5802449348446856,0.20064305411326824,1.7149781518524576,1.4167497836717662
Cape Verde,1.1083767843715113,0.095606335402926609,7.7470117006340642,0.10799230395793713,1.5648441667052957,0.48217387400951134
Malaysia,20.713461352509043,8.5969097786954531,549.18276386802154,21.400170406854727,725.24253680124593,465.50653349719914
Sierra Leone,3.9926285395059784,1.2909434348177213,30.935789664460344,2.0706921407641059,34.0243289729046,13.394226829976841
Albania,2.9283112921400032,0.54120030488536452,9.9797768323095681,0.4206562330280969,16.165086631894656,1.6802618469920281
Gibraltar,0.02797049678755309,0.049084625675999451,11.334372796604553,0.3346708542163378,0.20509422651002815,0.18982993998633907
Kenya,1.7088622977858079,0.22435337323077159,12.464496749713245,0.33246382064276375,2.7274949459451028,3.0288979688313185
Cyprus,1.995741575191174,0.18072053467894869,41.603518583702119,1.4824776804189921,10.833757277160105,6.9937247290515216
Iceland,56.71305168289193,0.7696802077666155,15.366217922440063,0.30518031613673258,7.6276345241686281,1.7875957165900864
Chile,21.418161607675028,2.7049803956783,105.21182989843473,3.164005346823755,151.76006742126035,37.383760615787516
Iran,12.685587599727262,7.2260151999456177,266.726931619104,15.055766560158943,237.56822731338224,135.24723397386617
North Korea,6.665577994291775,2.2795370895620892,13.765475405120945,0.75802478724976474,957.96405768634042,64.851904956277522
Uruguay,3.7934352168500749,0.36200592615897226,11.989523042039659,0.3708304058090886,3.5431551142879285,0.79634791885506961
Suriname,0.59917613697437644,0.56583015010727977,13.424481971837986,0.73968989223976023,29.722015853915238,13.609974401478336
Lebanon,0.017160646513735115,0.046637119387429725,9.8636410238204419,0.30192143919153835,3.4324587170300096,2.8044710529818726
Slovenia,0.066739477489887566,0.00782674350282486,1.8908898468543212,0.067879471186440679,0.07258494924497276,0.12868139931443212
