"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country","has_PAA"
"11","BHS",0.341570312793286,0.629606040064671,0.688234615714389,0.223248389037112,0.470659499109256,0.397184429451906,0.25688948258265,0.543108758262637,0.405951427944703,0.220928798555271,0.00120004636317219,0.00204905066356054,0.75084275965654,0.134229553057138,0.710638947576927,0.559515687667417,0.606327148768881,0.473546412323437,0.770194384449244,0.669799708440514,0.730511163198144,0.638460499867226,0.784062354870728,0.548430755991506,0.555455345514072,0.761878131201405,0.229805615550756,0.330200291559486,0.269488836801856,0.361539500132774,0.215937645129272,0.451569244008494,0.444544654485928,0.238121868798595,-0.0327956714006327,-0.0327956714006327,0.250468417907593,"Americas","Bahamas","Has PAA"
"12","BLZ",0.243748960135637,0.600478393680223,0.452690449567498,0.43512450124441,0.51337788870453,0.175259342074521,0,0.358220509372144,0.490627982037882,0.269091597717797,0.000377447752451764,0.00191055330501832,0.826525347333451,0.241800127091216,0.619378760260835,0.528732118022239,0.418309411085846,0.514799607316407,0.577969762419006,0.468553801667288,0.414177392483268,0.396403969080193,0.610753291114522,0.370335542801589,0.345428095183905,0.674224519340252,0.422030237580994,0.531446198332712,0.585822607516732,0.603596030919807,0.389246708885478,0.629664457198411,0.654571904816095,0.325775480659748,0.00310367544063196,0.00310367544063196,0.463108816416762,"Americas","Belize","No PAA"
"13","BRA",0.664444219638457,0.573283737581375,0.475938009823136,0.383546684321843,0.67484966565139,0.690882964030215,0.664362945438207,0.720289666286529,0.565262067195032,0.42158140259103,0.0596941687554712,0.130560071695789,0.806766418147202,0.650753655087673,0.426651627794237,0.365026488931418,0.357811878267482,0.364049138605599,0.655723542116631,0.480311068833481,0.34402099431404,0.427691014708122,0.535336092834168,0.446381341050467,0.470017088185115,0.658419881908976,0.344276457883369,0.519688931166519,0.65597900568596,0.572308985291878,0.464663907165832,0.553618658949533,0.529982911814885,0.341580118091024,-0.0109094764361702,-0.0109094764361702,0.380105573694039,"Americas","Brazil","No PAA"
"14","BRB",0.216906989549721,0.553264074217923,0.729686892197625,0.224312133767858,0.365429035688437,0.115346181272865,0.0623281933094362,0.176625492392016,0.512880437959818,0.199434197443024,0.000507454672674533,0.000554635109500079,0.728561324356761,0.0773427731646833,0.61917765479106,0.491600636838315,0.628737091396642,0.341112154373505,0.719222462203024,0.718618340824189,0.800360372484589,0.614495534282741,0.794041926740008,0.633931727628667,0.623396377706133,0.845484106102996,0.280777537796976,0.281381659175811,0.199639627515411,0.385504465717259,0.205958073259992,0.366068272371333,0.376603622293867,0.154515893897004,-0.0228793523874934,-0.0228793523874934,0.309205141893731,"Americas","Barbados","No PAA"
"15","CAN",0.593404747416987,0.621557742296673,0.946738911497009,0.0362322701337408,0.49933869035859,0.721599350331823,0.715574934059341,0.730223605869093,0.434873542829623,0.298633528179444,0.00901415494783637,0.0168521261442981,0.732413343416419,0.424147525084994,0.621025922709644,0.478442648131869,0.792386640855982,0.194216427572802,0.953347732181426,0.896357012254696,0.915535269027032,0.889899833001594,0.808157613298217,0.881177224728259,0.937174408270563,0.946197725202511,0.046652267818574,0.103642987745304,0.084464730972968,0.110100166998406,0.191842386701783,0.118822775271741,0.062825591729437,0.053802274797489,-0.06640267778267,-0.06640267778267,0.0514060989920192,"Americas","Canada","No PAA"
"16","CHL",0.701140189399259,0.589127874360457,0.789934901563607,0.158931033449075,0.595589001404688,0.695858870168143,0.642707633830017,0.751850322764084,0.611772548131898,0.34196358354474,0.0275387307658149,0.0264274913059817,0.81161139571996,0.480850076591325,0.52971249828772,0.564192564246312,0.193002195107269,0.530199271255283,0.811231101511879,0.762554426222555,0.700857940717979,0.75486676338631,0.693634072381754,0.81046493766601,0.787724511910303,0.827778331272976,0.188768898488121,0.237445573777445,0.299142059282021,0.24513323661369,0.306365927618246,0.18953506233399,0.212275488089697,0.172221668727024,-0.0397543250485134,-0.0397543250485134,0.209250651709357,"Americas","Chile","Has PAA"
"17","CHN",1,1,0.454133857642028,0.42177894969752,1,1,1,1,0.726947544566469,1,1,1,0.837039115951899,1,0.479604207793988,0.457014768885004,0.392736618028094,0.340156186006461,0.61511879049676,0.454199203801291,0.381018089652001,0.625210542540798,0.554753542039555,0.485553009108535,0.487364982698583,0.191295056768275,0.38488120950324,0.545800796198709,0.618981910347999,0.374789457459202,0.445246457960445,0.514446990891465,0.512635017301417,0.808704943231725,-0.00377645007373455,-0.00377645007373455,0.422356191093609,"Asia","China","No PAA"
"18","CIV",0.636161327858908,0.700791124903092,0.356771349860097,0.693638455980224,0.849193954970768,0.564896128011579,0.533286723332526,0.600568742068933,0.651566509663414,0.336628535567525,0.00455140020169187,0.0115256274995706,0.737511724352129,0.57264624311975,0.700264961623772,0.430371961837553,0.467604870588976,0.721229665480467,0.230669546436285,0.420660305539534,0.324232731840255,0.401396574107919,0.419148757061061,0.473311413720532,0.401156035221776,0.504716321285663,0.769330453563715,0.579339694460466,0.675767268159745,0.598603425892081,0.580851242938939,0.526688586279468,0.598843964778224,0.495283678714337,0.0701800515856754,0.0701800515856754,0.860418199707217,"Africa","Côte d’Ivoire","No PAA"
"19","CMR",0.650509216447095,0.742190736773895,0.237749759012766,0.727793676576887,0.885108994919191,0.556560110651558,0.580539005932318,0.536722270491452,0.680033373826847,0.329678863814157,0.0025607673825719,0.0153238126353497,0.767753309342854,0.514293194034452,0.768469673302218,0.477007719308524,0.614803030468075,0.660089074399107,0.313606911447084,0.291568048203996,0.162077151113454,0.352445574905419,0.329139984802847,0.339559136257086,0.287112525459526,0.279073916685644,0.686393088552916,0.708431951796004,0.837922848886546,0.647554425094581,0.670860015197153,0.660440863742914,0.712887474540474,0.720926083314356,0.052977829140056,0.052977829140056,0.75852533095242,"Africa","Cameroon","Has PAA"
"20","COD",0.547961520620244,0.58068242481513,0.0723839911096165,0.978584183267084,0.879859158846969,0.291497388298023,0.249331469878401,0.340279645118089,0.801216253369707,0.296371235173493,0.000459336919394107,0.000537201875557702,0.737511724352129,0.435356301369629,0.562808923974988,0.471822045169396,0.160583098007626,0.719378497826408,0.147300215982721,0.156236962033656,0.0739404089455117,0.191122486932487,0.179348869774967,0.191300556611956,0.126434097371868,0.175275352565145,0.852699784017279,0.843763037966344,0.926059591054488,0.808877513067513,0.820651130225033,0.808699443388044,0.873565902628132,0.824724647434855,0.0845503886872754,0.0845503886872754,0.945537135756574,"Africa","Congo - Kinshasa","No PAA"
"21","COG",0.579387536487317,0.708285788080272,0.230595966875316,0.703346140282077,0.833131010441495,0.473512330453991,0.396089922237977,0.55585133393422,0.663293674154344,0.298729177500984,0.0028762560618536,0.00225340690588507,0.737511724352129,0.440147786755513,0.749253454863266,0.533829737662912,0.426275492619478,0.754409142357473,0.363282937365011,0.274795292101212,0.109975414422127,0.263235163109183,0.517973598234621,0.21590298527634,0.282195424708562,0.259489166856436,0.636717062634989,0.725204707898788,0.890024585577873,0.736764836890817,0.482026401765379,0.78409701472366,0.717804575291438,0.740510833143564,0.0432311453870257,0.0432311453870257,0.700793397094367,"Africa","Congo - Brazzaville","Has PAA"
"22","COL",0.506810716513122,0.579288536058142,0.488897509644885,0.377675566258873,0.602454421131428,0.475920434499453,0.365982408957249,0.590752567271239,0.559056451810432,0.293612157221984,0.00501410253941804,0.0151588425882283,0.72105694341448,0.422191802469125,0.563505598256462,0.408980541753424,0.28471162444138,0.659446865447478,0.653563714902808,0.492905012282312,0.373479501011211,0.505071970395329,0.442985380581438,0.587256730864527,0.440332199062191,0.608304291779173,0.346436285097192,0.507094987717688,0.626520498988789,0.494928029604671,0.557014619418562,0.412743269135473,0.559667800937809,0.391695708220827,-0.0110202891137434,-0.0110202891137434,0.379449203759978,"Americas","Colombia","Has PAA"
"23","COM",0.18015301698208,0.741662782567905,0.27471160307671,0.713382260729967,0.681097394237042,0.093360132190239,0,0.195186903844732,0.483298718960857,0.27749540805774,0.000449229715043554,0.000751566085515824,0.741025069890798,0.360195311452811,0.819871965793929,0.453564054360367,0.678961230670245,0.719378497826408,0.292872570194385,0.331617489315001,0.245151108469376,0.173103023510735,0.566449360191755,0.269702215130554,0.286789599126639,0.448509629460945,0.707127429805615,0.668382510684999,0.754848891530624,0.826896976489265,0.433550639808245,0.730297784869446,0.713210400873361,0.551490370539055,0.0569261249761846,0.0569261249761846,0.781912029427431,"Africa","Comoros","No PAA"
"24","CPV",0.245410765370945,0.58126058265256,0.630771804660349,0.371879474701044,0.472761031317089,0.280121068291641,0.36304751437123,0.203917198164301,0.388097856488238,0.246801069601941,0.000212788013975979,0.00016948977443978,0.737511724352129,0.248351735432475,0.613234534315572,0.418881263592286,0.597041849185585,0.43396433660712,0.506695464362851,0.650124037174919,0.64007351997438,0.591479919493822,0.758791168652988,0.462230245154065,0.634923981179963,0.813245388594294,0.493304535637149,0.349875962825081,0.35992648002562,0.408520080506178,0.241208831347012,0.537769754845935,0.365076018820037,0.186754611405706,0.0184737885818829,0.0184737885818829,0.554149664539655,"Africa","Cape Verde","Has PAA"
"25","CRI",0.439080328429972,0.469205954149774,0.680427280716332,0.24291224888408,0.448478510508425,0.405932656065694,0.326790794726676,0.490622204195422,0.534014912302577,0.276005712890342,0.00122118258744415,0.00282386106099953,0.714076711793369,0.378661053208155,0.418233391191657,0.399808623381903,0.148871127859522,0.521829944458404,0.732181425485961,0.668313641270247,0.586127603261296,0.60407316311901,0.706016130027733,0.620574534997507,0.642505908343199,0.850584507872735,0.267818574514039,0.331686358729753,0.413872396738704,0.39592683688099,0.293983869972267,0.379425465002493,0.357494091656801,0.149415492127265,-0.0247777318572308,-0.0247777318572308,0.297960587257361,"Americas","Costa Rica","No PAA"
"26","CUB",0.278319998574666,0.407067268967061,0.427604338692377,0.399136383972983,0.413661350868003,0.342210657811311,0.181315098043768,0.509248971059566,0.37218166230615,0.219047444443208,0.000409257133510118,0.00173266975127295,0.532524647248836,0.346534071584702,0.383250999575663,0.235340668960196,0.394795875117046,0.372314365211386,0.688552915766739,0.420021263253006,0.489842480339637,0.470973361222658,0.73958741044354,0.195271929849621,0.431998898036695,0.192453499625882,0.311447084233261,0.579978736746994,0.510157519660363,0.529026638777342,0.26041258955646,0.804728070150379,0.568001101963305,0.807546500374118,-0.0174070421379564,-0.0174070421379564,0.341618941436451,"Americas","Cuba","No PAA"
"27","CYP",0.345578599385673,0.619831851491238,0.752253884490546,0.157551770846051,0.433824498922517,0.40681620250264,0.435624458060351,0.383547382753746,0.401943493052426,0.278519629883904,0.000205516643990502,0.000250844866170874,0.542414776822572,0.563426630614979,0.638586185707269,0.351187830559398,0.737558759223248,0.410462891274126,0.857883369330454,0.718850215718436,0.608110175289064,0.720016116617314,0.71752721474225,0.738783980106215,0.705166479243203,0.823497328312567,0.142116630669546,0.281149784281564,0.391889824710936,0.279983883382686,0.28247278525775,0.261216019893785,0.294833520756797,0.176502671687433,-0.049333782685019,-0.049333782685019,0.15250923804701,"Asia","Cyprus","No PAA"
"28","DEU",0.635103937472467,0.342208095988669,0.927409410284176,0.0358627217712402,0.375559818432249,0.647986509162408,0.683760377586609,0.615499912144741,0.566992553856284,0.1402426986467,0.00334539708269185,0.00379689378511667,0.575789148091566,0,0.366089840119304,0.371338033606143,0.289402562335797,0.308323010990982,0.974082073434125,0.876496860840289,0.933745792850619,0.869289405439102,0.729987686461077,0.899626574007151,0.905167072187035,0.92116463409675,0.025917926565875,0.123503139159711,0.066254207149381,0.130710594560898,0.270012313538923,0.100373425992849,0.094832927812965,0.07883536590325,-0.0699726362527876,-0.0699726362527876,0.0302603830238835,"Europe","Germany","No PAA"
"29","DJI",0.35158721099556,0.652820011727376,0.284308547635225,0.771765329733252,0.743040887961074,0.2639221195979,0.224446102023647,0.310271986704087,0.553267975947827,0.267740514937024,0.00041097913222744,0.000704754624003884,0.719394173063631,0.344989836167948,0.698174721346921,0.430197193792806,0.429837352149893,0.755105357029568,0.200863930885529,0.346785270872834,0.269974243086942,0.331200843943333,0.580440818622685,0.360137011497688,0.322928430995363,0.216030277090992,0.799136069114471,0.653214729127166,0.730025756913058,0.668799156056667,0.419559181377315,0.639862988502312,0.677071569004637,0.783969722909008,0.0753875998881008,0.0753875998881008,0.891263751053311,"Africa","Djibouti","No PAA"
"30","DNK",0.551742687459106,0.346146638757107,0.971184413261567,0.0195267824723961,0.322979999766896,0.65054970571413,0.719228656142186,0.585134090329507,0.447469113081469,0.142788158028235,0.000987749823195407,0.000928481126264394,0.590649553541949,0,0.369371865190526,0.32703341901128,0.521253776343373,0.127161642347238,0.970626349892009,0.918865404327811,0.983891649003181,0.923124974497333,0.801657481259036,0.88376085881166,0.951446794351799,0.969310668043853,0.029373650107991,0.081134595672189,0.016108350996819,0.076875025502667,0.198342518740964,0.11623914118834,0.048553205648201,0.030689331956147,-0.0687961335425933,-0.0687961335425933,0.0372290893418284,"Europe","Denmark","No PAA"
"31","DOM",0.311504602962206,0.570895068320578,0.470684596025344,0.404504423285008,0.517122954410549,0.236921144040577,0.112990181193725,0.367978104525072,0.524030931754628,0.241739516334562,0.00147756469291315,0.00306631214786482,0.69213916301153,0.270405152540276,0.602959228961401,0.336407325914817,0.420997266648212,0.672492090607749,0.624190064794817,0.475010534851094,0.261829550792957,0.437770330939697,0.614622514653314,0.49827606098317,0.442972555138645,0.594592196598783,0.375809935205183,0.524989465148906,0.738170449207043,0.562229669060303,0.385377485346686,0.50172393901683,0.557027444861355,0.405407803401217,-0.00575153129070372,-0.00575153129070372,0.410657313703964,"Americas","Dominican Republic","No PAA"
"32","DZA",0.557999493958864,0.560429828670276,0.335977301582599,0.479710770284226,0.664415401462273,0.487709142026641,0.312361436458802,0.667840866199103,0.619088307321537,0.331306304314117,0.00505925129423832,0.0115834154417129,0.735865806206122,0.553582333221933,0.497908028359687,0.37590893537682,0.363878435758381,0.485730569081839,0.627213822894169,0.344960769098464,0.289997669790643,0.428441471406143,0.446952343467804,0.237511281561177,0.356521869022813,0.310339979342204,0.372786177105831,0.655039230901536,0.710002330209357,0.571558528593857,0.553047656532196,0.762488718438823,0.643478130977187,0.689660020657796,-0.00674149098609717,-0.00674149098609717,0.404793546180079,"Africa","Algeria","No PAA"
"33","ECU",0.588225459284979,0.671198920717344,0.439585743287429,0.399671677619662,0.691765347260261,0.569675318457901,0.466868551523337,0.676500664390087,0.579530759429971,0.346582309646188,0.00688540332640476,0.0564517170444083,0.84890666116977,0.451665395164304,0.646526437713977,0.471144323101764,0.416498590583016,0.627014451018934,0.66695464362851,0.44068293895057,0.308606397733093,0.467435609905225,0.592455493689944,0.319601205739856,0.389623505753038,0.566375420882267,0.33304535637149,0.55931706104943,0.691393602266907,0.532564390094775,0.407544506310056,0.680398794260144,0.610376494246962,0.433624579117733,-0.0141761870347486,-0.0141761870347486,0.360756067237354,"Americas","Ecuador","Has PAA"
"34","EGY",0.512778811735082,0.501819220568992,0.32809190889162,0.514509860316979,0.632876633029455,0.531054573986208,0.309649447558391,0.756838938512236,0.512295865678446,0.309714055654156,0.00626323999327692,0.0259645420935119,0.737511724352129,0.454626489691709,0.432779774651623,0.287842455928285,0.269006757776996,0.541960697023431,0.571058315334773,0.34496953311032,0.302341773177172,0.398344692657347,0.371847627797232,0.324697537691457,0.439305471206762,0.23328009613195,0.428941684665227,0.65503046688968,0.697658226822828,0.601655307342653,0.628152372202768,0.675302462308543,0.560694528793238,0.76671990386805,0.00468791670774032,0.00468791670774032,0.472492655511722,"Africa","Egypt","No PAA"
"35","ERI",0.301020142935172,0.495291228857591,0.0908918813446156,0.930511986365937,0.72162416975144,0.273039746982192,0.0932230771390488,0.45964512156431,0.473202076686124,0.257360313088481,0.000497427359923902,0.000475862719093782,0.599351572223422,0.425886706603096,0.475474673212665,0.356261016724377,0.106233984680131,0.719378497826408,0.196112311015119,0.160486200121885,0.120638053689519,0.154175398103307,0.485123039268756,0.0249070060939659,0.171541387137361,0.0065323164384007,0.803887688984881,0.839513799878115,0.879361946310481,0.845824601896693,0.514876960731244,0.975092993906034,0.828458612862639,0.993467683561599,0.07607490429597,0.07607490429597,0.895334819082282,"Africa","Eritrea","No PAA"
"36","ESP",0.718161352197647,0.414136481586848,0.753622252485558,0.144884873635042,0.512300639761249,0.722833330102218,0.809548074422981,0.638706901549215,0.608679680155014,0.159064300459566,0.0170121193141375,0.00725157964469778,0.629905889250492,0,0.453693780297332,0.379760378349596,0.442478243241427,0.317259812062841,0.886393088552916,0.717573321536009,0.601516006793744,0.737370491849508,0.659143333842603,0.722954436227398,0.754306562451467,0.830149098051335,0.113606911447084,0.282426678463991,0.398483993206256,0.262629508150492,0.340856666157397,0.277045563772602,0.245693437548533,0.169850901948665,-0.0541937077545743,-0.0541937077545743,0.123722742067449,"Europe","Spain","No PAA"
"37","EST",0.359096087251415,0.337872052824865,0.849079374808579,0.106085366174112,0.2578754232837,0.401176808033586,0.465233568211622,0.34271214704424,0.426548638176687,0.151103101148758,0.000437618140530139,0.000667628292459933,0.622931884913699,0,0.348813809906905,0.383211779016703,0.485438184146847,0.0668028585730422,0.876889848812095,0.81229648000079,0.824022589323654,0.777918824290203,0.728990401105689,0.858633880129663,0.816266775464258,0.867946409691272,0.123110151187905,0.18770351999921,0.175977410676346,0.222081175709797,0.271009598894311,0.141366119870337,0.183733224535742,0.132053590308728,-0.0514648650305648,-0.0514648650305648,0.139886328744052,"Europe","Estonia","No PAA"
"38","FJI",0.446717802897025,0.71022181497413,0.575670674389507,0.351256248204426,0.623200709987677,0.471932569752446,0.526596483815023,0.422200003519876,0.478730779374522,0.304237675391866,0.00404183510994684,0.00235477793288334,0.795125837927284,0.402115915368244,0.746609510510941,0.561205365137389,0.578498484951066,0.56966668773493,0.616414686825054,0.57764060706788,0.543569905657673,0.578725253333613,0.757844331370789,0.466980356513815,0.503993932816271,0.614729862715118,0.383585313174946,0.42235939293212,0.456430094342327,0.421274746666387,0.242155668629211,0.533019643486185,0.496006067183729,0.385270137284882,-0.0037140301904312,-0.0037140301904312,0.422725918958553,"Oceania","Fiji","No PAA"
"39","FRA",0.658590235659772,0.353503130448941,0.827343532918964,0.108124369092756,0.432393113533629,0.724899007683663,0.76856249069075,0.683804550152841,0.523032574298497,0.158492365379143,0.00720138920478948,0.00666627495696574,0.638137198801254,0,0.364552353901458,0.344289998576405,0.391974666006977,0.229807739024759,0.894600431965443,0.790038746541135,0.776814043062767,0.839571294561304,0.629666178644458,0.773008066906827,0.861754689558556,0.859418206512899,0.105399568034557,0.209961253458865,0.223185956937233,0.160428705438696,0.370333821355542,0.226991933093173,0.138245310441444,0.140581793487101,-0.0548697460596926,-0.0548697460596926,0.11971840585366,"Europe","France","No PAA"
"40","GAB",0.506689686257373,0.644752042756966,0.343673871725531,0.515285058172544,0.695156997893725,0.489132823053211,0.455850982466126,0.527185387226254,0.545674251404421,0.270878606274357,0.000937407439057049,0.00133073685760147,0.713659584501137,0.361449420867276,0.683099229172619,0.534497198358395,0.490068199038529,0.561244901321945,0.555507559395248,0.359287914626703,0.236480137768955,0.349747173770419,0.55747777846355,0.320949960741156,0.37228573689577,0.318786700120368,0.444492440604752,0.640712085373297,0.763519862231045,0.650252826229581,0.44252222153645,0.679050039258844,0.62771426310423,0.681213299879632,0.00689581013201554,0.00689581013201554,0.485570535164508,"Africa","Gabon","Has PAA"
"41","GBR",0.649518728935371,0.296281629010092,0.886166852046493,0.0603623322931523,0.371766679573038,0.74800465378686,0.786776209599721,0.711586351805877,0.487199124308153,0.14892032508904,0.00760505725787948,0.00537492429456742,0.602795529541756,0,0.289459219886348,0.28956128080253,0.297829158934189,0.232587104921147,0.951187904967603,0.842012129200454,0.903837618052518,0.809952523914826,0.617440200416252,0.90239875602315,0.907035073311803,0.911408603484173,0.048812095032397,0.157987870799546,0.096162381947482,0.190047476085174,0.382559799583748,0.09760124397685,0.092964926688197,0.088591396515827,-0.0651907575215394,-0.0651907575215394,0.0585845919163514,"Europe","United Kingdom","No PAA"
"42","GHA",0.705817725990673,0.662341613039732,0.507812298952488,0.497100306895713,0.781003930049817,0.58139709776178,0.591121293505147,0.575582017399036,0.732797151853849,0.312768294822397,0.0144539937107554,0.0129577353841704,0.746057529022336,0.462456771419419,0.667235142828247,0.489392576653824,0.467788111966012,0.597765783635354,0.399568034557235,0.544346628987923,0.419981258637039,0.478358164474523,0.613631725018541,0.497643282694223,0.549721441829587,0.706743901273626,0.600431965442765,0.455653371012077,0.580018741362961,0.521641835525477,0.386368274981459,0.502356717305777,0.450278558170413,0.293256098726374,0.0380894941291423,0.0380894941291423,0.670338169669038,"Africa","Ghana","Has PAA"
"43","GIN",0.630702180570359,0.832996915552434,0.237080068584977,0.865804978000221,0.965665625699293,0.47478576150725,0.488358147502164,0.466118078864455,0.734017403690828,0.346809156464425,0.005257648098557,0.00909595122826818,0.78367151703134,0.566742656105738,0.885696584866368,0.554033998003543,0.640784098183563,0.78514850579408,0.114038876889849,0.31740843851939,0.189000664171972,0.315856174999461,0.430180332131659,0.344256616812806,0.257044799871194,0.368112043129249,0.885961123110151,0.68259156148061,0.810999335828028,0.684143825000539,0.569819667868341,0.655743383187194,0.742955200128806,0.631887956870751,0.0913098394912963,0.0913098394912963,0.98557497597204,"Africa","Guinea","Has PAA"
"44","GMB",0.639548644912325,0.830611419331471,0.373645643894542,0.717169791775471,0.911305016067703,0.447143486227447,0.409907328525728,0.489542484152467,0.774071736488739,0.274809889874606,0.00193001515547994,0.00125164162952957,0.737511724352129,0.351563339918452,0.954166261209974,0.550272135831099,0.734384947158111,0.828518338133515,0.178401727861771,0.44098963914755,0.333218916315578,0.390084050381093,0.601601448080272,0.376390063040496,0.435099241693256,0.509544115374606,0.821598272138229,0.55901036085245,0.666781083684422,0.609915949618907,0.398398551919728,0.623609936959504,0.564900758306744,0.490455884625394,0.0792792122004776,0.0792792122004776,0.91431469948995,"Africa","Gambia","Has PAA"
"45","GNB",0.312886240505237,0.66572775817252,0.198530430119784,0.860671282330748,0.770026494547659,0.446184360764633,0.476828464688203,0.420712053839577,0.316706225602747,0.290531319632929,0.00000557509518353515,0.00239868385540488,0.769275945555482,0.38008078035668,0.69448227260439,0.208512623403229,0.458144971066807,0.941298592103969,0.164578833693304,0.272980702790548,0.0663825555792315,0.20542256663967,0.472051261555958,0.251814114592753,0.251905117128072,0.390308601247601,0.835421166306696,0.727019297209452,0.933617444420769,0.79457743336033,0.527948738444042,0.748185885407247,0.748094882871928,0.609691398752399,0.0827251107748424,0.0827251107748424,0.934725579089376,"Africa","Guinea-Bissau","Has PAA"
"46","GNQ",0.454888622937873,0.718955251983868,0.191602472402474,0.719116150503342,0.792629835727526,0.430982114459432,0.41245633143505,0.454821660375382,0.531145327484371,0.269802856349993,0.000768971446349013,0.000912984918315614,0.699691463952784,0.371932108109993,0.793966359700925,0.549722578630791,0.532402947249838,0.719378497826408,0.387904967602592,0.228872481361078,0.0599127978337775,0.246754511915807,0.597236748780535,0.17293603192745,0.2106118245315,0.0857829731773968,0.612095032397408,0.771127518638922,0.940087202166223,0.753245488084193,0.402763251219465,0.82706396807255,0.7893881754685,0.914217026822603,0.038265498558365,0.038265498558365,0.671380685905747,"Africa","Equatorial Guinea","Has PAA"
"47","GRC",0.611176438319217,0.324497882762887,0.626529577810771,0.2105934384901,0.445929037303747,0.740056636818643,0.756587212919248,0.725953536957859,0.441350878938421,0.170175000396127,0.00306971218624534,0.0040060925924252,0.689146830149089,0,0.309953432360081,0.34500713743954,0.481581246228207,0.0332609697768515,0.869114470842333,0.596642833727978,0.432162646120949,0.595543597223003,0.626317321011025,0.580051584780534,0.56822179109631,0.777560062136049,0.130885529157667,0.403357166272022,0.567837353879051,0.404456402776997,0.373682678988975,0.419948415219466,0.43177820890369,0.222439937863951,-0.0507470294718237,-0.0507470294718237,0.144138240065717,"Europe","Greece","No PAA"
"48","GTM",0.462414616567957,0.518864394112475,0.361021836886812,0.562417591823566,0.639592887662183,0.328430744719471,0.15927898478552,0.503853941595054,0.644256064470564,0.287775651987698,0.0020079996453893,0.00604029272336815,0.718516174694405,0.414766552011017,0.479938288815599,0.372372319008739,0.049160887983685,0.769024325745304,0.448380129589633,0.392956470244939,0.24355607393368,0.377578952518147,0.498034184488583,0.47224710678911,0.293691237270807,0.472631266469306,0.551619870410367,0.607043529755061,0.75644392606632,0.622421047481853,0.501965815511417,0.52775289321089,0.706308762729193,0.527368733530694,0.028143053713883,0.028143053713883,0.611423029429847,"Americas","Guatemala","No PAA"
"49","GUY",0.381970887086854,0.600786640298197,0.465585041270474,0.451377468231646,0.588462992133417,0.358571506341515,0.186234477190678,0.53689850349478,0.501248494291568,0.255086995506383,0.000369354442673731,0.00196285300684545,0.790491302617939,0.224783746685677,0.633839445465242,0.473720674386575,0.581942401190607,0.434311548588507,0.533477321814255,0.485624726525495,0.392119979613783,0.465708093964323,0.572155658511266,0.398302760952646,0.460332627806192,0.625129238304759,0.466522678185745,0.514375273474505,0.607880020386217,0.534291906035677,0.427844341488734,0.601697239047354,0.539667372193808,0.374870761695241,0.0120471394883879,0.0120471394883879,0.516083088276809,"Americas","Guyana","No PAA"
"50","HND",0.456357904873933,0.591579017825936,0.349296242718144,0.593872599864831,0.684055720846134,0.407648637658115,0.296911867861876,0.523917069583028,0.556540284578349,0.310586114540897,0.00247225439094403,0.00663915659305537,0.747158814573993,0.471396438695681,0.564716689476992,0.408206013804304,0.17826488887897,0.769024325745304,0.406479481641469,0.387407333370641,0.294976915974146,0.390684941281378,0.496084456509531,0.412201226792178,0.300025701834545,0.43047075783207,0.593520518358531,0.612592666629359,0.705023084025854,0.609315058718622,0.503915543490469,0.587798773207822,0.699974298165455,0.56952924216793,0.0362520961440002,0.0362520961440002,0.659454822918799,"Americas","Honduras","No PAA"
"51","HRV",0.563274614980702,0.494509547447211,0.656250515280053,0.223585717773334,0.514379447089229,0.613244896032429,0.683985208680001,0.546116288696431,0.500953827204055,0.173951778216799,0.00127423971400061,0.00337333076785002,0.705869844706802,0,0.557726628980395,0.449476060887779,0.483466820239912,0.408953076000013,0.81036717062635,0.628943877256349,0.481424767259437,0.620892959725761,0.763171004398271,0.613530094161892,0.607404363291212,0.687240074701519,0.18963282937365,0.371056122743651,0.518575232740563,0.379107040274239,0.236828995601729,0.386469905838108,0.392595636708788,0.312759925298481,-0.0402307123902274,-0.0402307123902274,0.206428895797342,"Europe","Croatia","No PAA"
"52","HTI",0.313523197238542,0.75345246164169,0.212031067683813,0.777565315972115,0.772253667240888,0.201070521961667,0.0940876143429595,0.315514217582403,0.562713748402473,0.335510823757883,0.00194167396625452,0.0142981573717398,0.806782837898444,0.498981882560767,0.779300608859899,0.382835373102113,0.552212214632949,0.837923989848624,0.266090712742981,0.274126199956553,0.133306915986607,0.115438689666031,0.480740309791236,0.246190200034413,0.298887249677929,0.370193834583103,0.733909287257019,0.725873800043447,0.866693084013393,0.884561310333969,0.519259690208764,0.753809799965587,0.701112750322071,0.629806165416897,0.061835662457442,0.061835662457442,0.810992391561214,"Americas","Haiti","No PAA"
