"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country","has_PAA"
"21","COD",0.527980365898091,0.506598487417055,0.0723839911096165,0.978774509133268,0.933504742283288,0.0449387429794764,0.0105395237566834,0.055918927849853,0.770131815467774,0.213856093063703,0.00045482384734941,0.000485895628327618,0.723801599258164,0.38802441230848,0.573646185477926,0.633835935449787,0.160583098007626,0.719378497826408,0.0454545454545454,0.14892737641364,0.0352962899723475,0.166905846897705,0.195047379190656,0.197659105686014,0.128803069893893,0.169852566841226,0.954545454545455,0.85107262358636,0.964703710027653,0.833094153102295,0.804952620809344,0.802340894313986,0.871196930106107,0.830147433158774,0.134208718163882,0.134208718163882,0.984816961290933,"Africa","Congo - Kinshasa","No PAA"
"22","COG",0.483966432416104,0.630277339059841,0.230595966875316,0.690445902848971,0.850896933346692,0.146809763592083,0.0241619538185854,0.185958780799062,0.602837880612025,0.21655788466303,0.00287738148672534,0.00220218875802172,0.723801599258164,0.39321754931161,0.748903924021113,0.717135781608098,0.426275492619478,0.754409142357473,0.287234042553191,0.275103979677414,0.0732201369802293,0.248608184054452,0.563312124310461,0.223380454485929,0.287482868688249,0.254620109545165,0.712765957446809,0.724896020322586,0.926779863019771,0.751391815945548,0.436687875689539,0.776619545514071,0.712517131311751,0.745379890454835,0.082063890911002,0.082063890911002,0.811497931246815,"Africa","Congo - Brazzaville","Has PAA"
"23","COL",0.279084965294783,0.497545811239918,0.488897509644885,0.364939576851293,0.554595118425497,0.0125989155720938,0.000984774316733223,0.0163061339618074,0.432510106584675,0.210059610786141,0.00502018978246189,0.0151082869257271,0.705768820550671,0.373756384575518,0.564416916160796,0.549415965017008,0.28471162444138,0.659446865447478,0.612185686653772,0.503472678420447,0.350536278148603,0.522604843357321,0.481760144965491,0.611623393779824,0.448582622815155,0.605728787456285,0.387814313346228,0.496527321579553,0.649463721851397,0.477395156642679,0.518239855034509,0.388376606220176,0.551417377184845,0.394271212543715,-0.00760329616768925,-0.00760329616768925,0.51346204331692,"Americas","Colombia","Has PAA"
"24","COM",0.184335588244498,0.647493682208166,0.27471160307671,0.705308002039104,0.738082101977809,0.000434942175495057,0,0.000573775137485517,0.30383730673789,0.191207727225072,0.000444692999039793,0.000700270842420335,0.726831346631936,0.306562968414936,0.79902640345877,0.60930852982651,0.678961230670245,0.719378497826408,0.208413926499033,0.332445911902919,0.215481315310254,0.14649012591877,0.616030997509231,0.279626476987371,0.292163123310828,0.44488343238106,0.791586073500967,0.667554088097081,0.784518684689746,0.85350987408123,0.383969002490769,0.720373523012629,0.707836876689172,0.55511656761894,0.0873977229398717,0.0873977229398717,0.829226527588284,"Africa","Comoros","No PAA"
"25","CPV",0.079345812806947,0.491043177672283,0.630771804660349,0.364155949021139,0.449123666968812,0.000456536022693279,0.00185020052145213,0.0000116801745258489,0.147757471068955,0.154998160686563,0.000207698032259487,0.000118164651141467,0.723801599258164,0.18534397964274,0.610121830369116,0.562716389091322,0.597041849185585,0.43396433660712,0.447775628626693,0.669427488412186,0.631104316217493,0.62050346208241,0.825208594759922,0.480910694962333,0.646820435508786,0.812017426942175,0.552224371373307,0.330572511587814,0.368895683782507,0.37949653791759,0.174791405240078,0.519089305037667,0.353179564491214,0.187982573057825,-0.0000569507133943237,-0.0000569507133943237,0.538544594039993,"Africa","Cape Verde","Has PAA"
"26","CRI",0.248996201916198,0.392683316118058,0.680427280716332,0.234882478417075,0.418247390159315,0.0102969707162233,0.00142456656836742,0.0131290302800521,0.390087700979913,0.189596402946456,0.00121845016549951,0.00277267219672929,0.698406021103898,0.326576621609504,0.433995149620575,0.537094600383028,0.148871127859522,0.521829944458404,0.700193423597679,0.687919867597386,0.574330724398433,0.634771375729673,0.76781412674093,0.64645649391974,0.654544423852408,0.849602060943132,0.299806576402321,0.312080132402614,0.425669275601567,0.365228624270327,0.23218587325907,0.35354350608026,0.345455576147592,0.150397939056868,-0.0479931142254361,-0.0479931142254361,0.379214324833197,"Americas","Costa Rica","No PAA"
"27","CUB",0.0618814328826177,0.307262857727843,0.427604338692377,0.381601900925995,0.349052184293947,0.00263947404754893,0.0000468576035039941,0.00346703375665794,0.119615239254403,0.123520088516724,0.000404626903679946,0.00168142487198022,0.50690357348509,0.291756559847622,0.377161326724758,0.316151766512329,0.394795875117046,0.372314365211386,0.651353965183753,0.431723708178119,0.472998638485868,0.48397174567037,0.804323920582362,0.201811097249696,0.440093182254853,0.187143664825564,0.348646034816247,0.568276291821881,0.527001361514132,0.51602825432963,0.195676079417638,0.798188902750304,0.559906817745147,0.812856335174436,-0.0268236191272904,-0.0268236191272904,0.449577514246806,"Americas","Cuba","No PAA"
"28","CYP",0.100431426782772,0.527137151071538,0.752253884490546,0.150509909305595,0.364349525494307,0.0071741820882197,0.00950235600755318,0.00643103208010171,0.172381770741339,0.195032127262022,0.000200409642843257,0.00019952391914051,0.51733575460839,0.530013067862572,0.622022907350333,0.471778437188708,0.737558759223248,0.410462891274126,0.840909090909091,0.742448148615333,0.597465553640011,0.766132611782771,0.780332783301327,0.770042112663436,0.718379054391087,0.822336775913367,0.159090909090909,0.257551851384667,0.402534446359989,0.233867388217229,0.219667216698673,0.229957887336564,0.281620945608913,0.177663224086633,-0.0747744679280695,-0.0747744679280695,0.290198434062316,"Asia","Cyprus","No PAA"
"29","DEU",0.331042813015325,0.26297013300029,0.927409410284176,0.0340416561771284,0.278457208163534,0.0782694381186065,0.156386845130094,0.0533344660477217,0.444070441331808,0.0537130411626325,0.00334761341600696,0.0037457548703369,0.552539285902761,0,0.38323627779441,0.498847801429735,0.289402562335797,0.308323010990982,0.970986460348163,0.90838058809781,0.940169965013991,0.935256505367456,0.79388392725493,0.938199838717459,0.92212702180843,0.920646270424596,0.029013539651837,0.09161941190219,0.059830034986009,0.064743494632544,0.20611607274507,0.061800161282541,0.07787297819157,0.079353729575404,-0.129521886029736,-0.129521886029736,0.108228909898701,"Europe","Germany","No PAA"
"30","DJI",0.262981015906752,0.561929987094302,0.284308547635225,0.765022559419165,0.761004993486738,0.00799075153566185,0.00191466509036007,0.00993023022050352,0.413181139434679,0.179805968295708,0.000406352931098878,0.000653456977897076,0.704014918204177,0.290082877171282,0.687311924021857,0.57791797468395,0.429837352149893,0.755105357029568,0.10541586073501,0.352082265056136,0.241605600489106,0.325612051682293,0.631247136319762,0.374174254068249,0.328979081852298,0.210875465925109,0.89458413926499,0.647917734943864,0.758394399510894,0.674387948317707,0.368752863680238,0.625825745931751,0.671020918147702,0.789124534074891,0.100917834929579,0.100917834929579,0.874164689618814,"Africa","Djibouti","No PAA"
"31","DNK",0.178927217547021,0.262271405226043,0.971184413261567,0.018768438850949,0.176195330474807,0.0483434732849846,0.135002900288034,0.0206818998320646,0.247889699264526,0.0567365396553543,0.000984472127262978,0.000877194964894444,0.56821415042989,0,0.379207391034003,0.439329902416781,0.521253776343373,0.127161642347238,0.967117988394584,0.95350297518999,0.992944309062396,0.996251215970672,0.871827020289271,0.921612549711552,0.969273878649791,0.96910887745626,0.032882011605416,0.0464970248100099,0.00705569093760405,0.00374878402932799,0.128172979710729,0.078387450288448,0.030726121350209,0.03089112254374,-0.13641327987398,-0.13641327987398,0.0853232880055821,"Europe","Denmark","No PAA"
"32","DOM",0.229676823999057,0.471601898873063,0.470684596025344,0.391356422782666,0.530305630062227,0.00217214210258187,0.0000627559421645646,0.00284545535002469,0.369495941351759,0.149072077043538,0.00147543082152858,0.00301513572953596,0.675266133948009,0.209246049085629,0.58807416753468,0.451922614249246,0.420997266648212,0.672492090607749,0.579303675048356,0.484933824428878,0.233033989068544,0.446353322410675,0.668420775804812,0.518595876956585,0.451272450759749,0.591926531572902,0.420696324951644,0.515066175571122,0.766966010931456,0.553646677589325,0.331579224195188,0.481404123043415,0.548727549240251,0.408073468427098,-0.00292875190077151,-0.00292875190077151,0.528999298322319,"Americas","Dominican Republic","No PAA"
"33","DZA",0.380225011394007,0.484552222570481,0.335977301582599,0.462098630300229,0.64326504258638,0.0634272152004165,0.00108929995942579,0.0833253945557899,0.532017758302421,0.254788804532034,0.00506544306573688,0.0115326762388644,0.721389317503791,0.516160873405539,0.500991454590904,0.504988255928053,0.363878435758381,0.485730569081839,0.582688588007737,0.349919259637007,0.262678592177077,0.435783895961561,0.486074338388082,0.245971497561233,0.36320195397436,0.305805279759727,0.417311411992263,0.650080740362993,0.737321407822923,0.564216104038439,0.513925661611918,0.754028502438767,0.63679804602564,0.694194720240273,0.0128334990180693,0.0128334990180693,0.581389884013915,"Africa","Algeria","No PAA"
"34","ECU",0.300248263563296,0.597793733837809,0.439585743287429,0.384752843765672,0.622628002586345,0.0284707478587812,0.00354590023313957,0.0364267259588356,0.448095691033751,0.270850489785593,0.00689581402497882,0.0564032811030509,0.840625639386273,0.405700634116891,0.647871176619869,0.632925497700829,0.416498590583016,0.627014451018934,0.627176015473888,0.449797107059409,0.282262731048896,0.479963538428062,0.644313462785251,0.33179487709673,0.39692381000838,0.563524222989135,0.372823984526112,0.550202892940591,0.717737268951104,0.520036461571938,0.355686537214749,0.66820512290327,0.60307618999162,0.436475777010865,0.00116259919056077,0.00116259919056077,0.542598135255478,"Americas","Ecuador","Has PAA"
"35","EGY",0.275880706861456,0.416814611650839,0.32809190889162,0.498067516847051,0.578633921425806,0.0818619332508255,0.000524549134537643,0.107824717716524,0.358484235234112,0.228949194579432,0.00627221528746791,0.0259145411288857,0.723801599258164,0.408909945702258,0.429364494858234,0.38668157663122,0.269006757776996,0.541960697023431,0.519825918762089,0.349108092029458,0.275669734597855,0.40168479861783,0.404395663887457,0.337122990573472,0.447536657347977,0.228238707152158,0.480174081237911,0.650891907970542,0.724330265402145,0.59831520138217,0.595604336112543,0.662877009426528,0.552463342652023,0.771761292847842,0.0159482381917874,0.0159482381917874,0.59174265725854,"Africa","Egypt","No PAA"
"36","ERI",0.158288930386567,0.40859326861392,0.0908918813446156,0.924752131891031,0.718049598181206,0.0046179900731103,0.0000322310445880268,0.0060817582353484,0.260938149450567,0.168489833773613,0.000493003388673791,0.000424553323090245,0.577393103480672,0.377761018177797,0.47799429608651,0.478593650109578,0.106233984680131,0.719378497826408,0.100096711798839,0.155921130202914,0.0844416782268161,0.125045474096043,0.527586137080769,0.0236979651289686,0.174755526684886,0,0.899903288201161,0.844078869797086,0.915558321773184,0.874954525903957,0.472413862919231,0.976302034871031,0.825244473315114,1,0.107041433227988,0.107041433227988,0.894518311893043,"Africa","Eritrea","No PAA"
"37","ESP",0.295709293972705,0.332881521502595,0.753622252485558,0.138050599334559,0.357966817194337,0.0546901154220817,0.174896423676374,0.0163204222418641,0.415129536833009,0.0752056861990112,0.0170456078934461,0.0072006180721534,0.609622020902702,0,0.462338016391337,0.510162204420867,0.442478243241427,0.317259812062841,0.872823984526112,0.740687309448505,0.590525739593833,0.785794800062835,0.716838527827379,0.753492640048155,0.768439866336853,0.829032282821977,0.127176015473888,0.259312690551495,0.409474260406167,0.214205199937165,0.283161472172621,0.246507359951845,0.231560133663147,0.170967717178023,-0.0930260935420046,-0.0930260935420046,0.229533662218415,"Europe","Spain","No PAA"
"38","EST",0.121908754751677,0.262392324342616,0.849079374808579,0.102014799363157,0.192679056808802,0.00402187103848204,0.00907610808417202,0.00240856531834493,0.207458276579452,0.0663599782735556,0.000433054260703925,0.00061632874051656,0.602265790041045,0,0.369757941007098,0.514798744389369,0.485438184146847,0.0668028585730422,0.862185686653772,0.840535335671124,0.824695416620439,0.831735315709433,0.79279934894051,0.895342794323406,0.831561016510879,0.86707812192208,0.137814313346228,0.159464664328876,0.175304583379561,0.168264684290567,0.20720065105949,0.104657205676594,0.168438983489121,0.13292187807792,-0.103641470580488,-0.103641470580488,0.194250261183446,"Europe","Estonia","No PAA"
"39","FJI",0.172560328793094,0.63568081403215,0.575670674389507,0.339784310516182,0.557770891862533,0.00189730377208601,0.00455701673263956,0.00104832694444732,0.28487203803132,0.222390357936979,0.00404566875711803,0.00230356498878243,0.783897233065319,0.351997613802389,0.750846424838824,0.753911630948882,0.578498484951066,0.56966668773493,0.570599613152805,0.595214075163906,0.52954228627887,0.60605265966884,0.824178880267466,0.485876841711065,0.513437174812912,0.612196608244284,0.429400386847195,0.404785924836094,0.47045771372113,0.39394734033116,0.175821119732534,0.514123158288935,0.486562825187088,0.387803391755716,-0.00314514071864726,-0.00314514071864726,0.528280064948609,"Oceania","Fiji","No PAA"
"40","FRA",0.281043164201856,0.273663330191222,0.827343532918964,0.103383419035164,0.296039152590626,0.0666497855179719,0.158969611513792,0.0371814202603259,0.381369930344936,0.0747030895137569,0.00721252814126981,0.00661528333849362,0.618304466514288,0,0.377632500600748,0.46251203297492,0.391974666006977,0.229807739024759,0.882011605415861,0.817266297534052,0.775012347000145,0.901586431764167,0.684781220331612,0.80582271326859,0.877901229319001,0.858493843520795,0.117988394584139,0.182733702465948,0.224987652999855,0.098413568235833,0.315218779668388,0.19417728673141,0.122098770680999,0.141506156479205,-0.105822660752741,-0.105822660752741,0.187000419062705,"Europe","France","No PAA"
"41","GAB",0.273443510780493,0.566591296977847,0.343673871725531,0.499319512915917,0.649057331187023,0.0223186287250308,0.0102371072516823,0.0261750342566102,0.414404858086527,0.18355354092933,0.000934012111081037,0.00127947134555638,0.697966032180437,0.307922204952612,0.690271435952056,0.718032434442846,0.490068199038529,0.561244901321945,0.502417794970986,0.364338061740644,0.206355839626172,0.34662470261817,0.606274128087768,0.333204973567584,0.379261186551999,0.314307539992172,0.497582205029014,0.635661938259356,0.793644160373828,0.65337529738183,0.393725871912232,0.666795026432416,0.620738813448001,0.685692460007828,0.028518347859971,0.028518347859971,0.633523200603181,"Africa","Gabon","Has PAA"
"42","GBR",0.216748574238799,0.213686362582353,0.886166852046493,0.0579135780454021,0.193943400256432,0.0407708248097999,0.0950811171772682,0.0234350519628432,0.311680530929773,0.0636534448530966,0.00761712574613674,0.00532386638612786,0.581025814888334,0,0.302382241654002,0.388990610266242,0.297829158934189,0.232587104921147,0.945357833655706,0.870693719379666,0.908694097858533,0.868028908817751,0.671485095218331,0.941098099760833,0.92403002332809,0.91082609129446,0.054642166344294,0.129306280620334,0.091305902141467,0.131971091182249,0.328514904781669,0.058901900239167,0.07596997667191,0.08917390870554,-0.125191136286057,-0.125191136286057,0.122623460316867,"Europe","United Kingdom","No PAA"
"43","GHA",0.509687793941882,0.585858930783819,0.507812298952488,0.488968150587734,0.758667907116143,0.0709308840147966,0.0879846053141185,0.0654873589341354,0.716949344650469,0.23243115755782,0.0144817033077526,0.0129070667304196,0.73213962138854,0.417396609546607,0.669117710785399,0.657439822495344,0.467788111966012,0.597765783635354,0.327852998065764,0.556988136798504,0.399475511498906,0.492338592071157,0.667343261785158,0.517934319867849,0.560021471786161,0.70481566378179,0.672147001934236,0.443011863201496,0.600524488501094,0.507661407928843,0.332656738214842,0.482065680132151,0.439978528213839,0.29518433621821,0.0470242954266067,0.0470242954266067,0.695033288013039,"Africa","Ghana","Has PAA"
"44","GIN",0.464549425560456,0.755797223562134,0.237080068584977,0.865303574871926,0.961127594127683,0.027095325000177,0.0300483746294526,0.0261527154993381,0.693690613969259,0.272854983595642,0.00526429907155926,0.0090450843343698,0.771815131477064,0.530424375062535,0.87321538809559,0.744277765294929,0.640784098183563,0.78514850579408,0.00822050290135392,0.31930642633399,0.156387641511834,0.308226823701861,0.467834263282084,0.357571617948771,0.261861001200441,0.363957210358951,0.991779497098646,0.68069357366601,0.843612358488166,0.691773176298139,0.532165736717916,0.642428382051229,0.738138998799559,0.636042789641049,0.138776692785345,0.138776692785345,1,"Africa","Guinea","Has PAA"
"45","GMB",0.579227157491824,0.738801327880128,0.373645643894542,0.713239335603756,0.94039551507626,0.111397176102384,0.0422645895438181,0.133464205474882,0.779847316061677,0.188196447815748,0.00192893673223423,0.00120037205722398,0.723801599258164,0.29720741221996,0.933418800224623,0.739224157788632,0.734384947158111,0.828518338133515,0.0802707930367505,0.449248053210087,0.308165360363231,0.392325642694506,0.654259967807943,0.391166495504996,0.443251616482581,0.506319236407267,0.91972920696325,0.550751946789913,0.691834639636769,0.607674357305494,0.345740032192057,0.608833504495004,0.556748383517419,0.493680763592733,0.11354160858706,0.11354160858706,0.916123601385853,"Africa","Gambia","Has PAA"
"46","GNB",0,0.554006320795388,0.198530430119784,0.858412387955856,0.68254415793434,0.0103198346488268,0.0147999126184527,0.00888979973955775,0.0199534683031691,0.206423168105381,0,0.00234747316516287,0.756630577231346,0.328115358972885,0.649293486952693,0.28011152734592,0.458144971066807,0.941298592103969,0.0647969052224371,0.271278264956891,0.0273422777284247,0.183107574465572,0.513370179169001,0.260924824415695,0.256625017163257,0.386299716799398,0.935203094777563,0.728721735043109,0.972657722271575,0.816892425534428,0.486629820830999,0.739075175584305,0.743374982836743,0.613700283200602,0.106121886331789,0.106121886331789,0.891461920980933,"Africa","Guinea-Bissau","Has PAA"
"47","GNQ",0.250344838021901,0.63586485055717,0.191602472402474,0.70340586179115,0.760867931970868,0.0146692346064925,0.00814738654400599,0.0167509998046735,0.38772006828955,0.18240737159431,0.000765182447008284,0.000861697961466055,0.683232356304292,0.319283615168486,0.791094218406711,0.738485894060376,0.532402947249838,0.719378497826408,0.314796905222437,0.228795276752808,0.020533395651915,0.229935909057133,0.649513223875644,0.17845936116491,0.214558019707485,0.0797717510597638,0.685203094777563,0.771204723247192,0.979466604348085,0.770064090942867,0.350486776124356,0.82154063883509,0.785441980292515,0.920228248940236,0.0786154246665517,0.0786154246665517,0.800035915623876,"Africa","Equatorial Guinea","Has PAA"
"48","GRC",0.157296778893923,0.249508179003819,0.626529577810771,0.200245057271259,0.266041821852197,0.030630571323211,0.0542576589572696,0.0230888364806174,0.233450820617498,0.0883115942685175,0.00307128760107894,0.00395496441662015,0.672109799324741,0,0.3292675334538,0.463475422428244,0.481581246228207,0.0332609697768515,0.85348162475822,0.612933109046328,0.412295408961758,0.625107534286198,0.681139235269185,0.604090557159957,0.578868458708166,0.776097459892706,0.14651837524178,0.387066890953672,0.587704591038242,0.374892465713802,0.318860764730815,0.395909442840043,0.421131541291834,0.223902540107294,-0.0829514997872638,-0.0829514997872638,0.263019607222936,"Europe","Greece","No PAA"
"49","GTM",0.396165142709933,0.437392924499773,0.361021836886812,0.549578247719989,0.669210372672838,0.040202318429546,0.000485986451291788,0.0528797185958128,0.578936284831083,0.203441253070551,0.00200710303059628,0.00598926897083432,0.703088799092649,0.365708704199593,0.484482243032356,0.500237238956845,0.049160887983685,0.769024325745304,0.382495164410058,0.398888091477073,0.213802674086145,0.37815759657633,0.541627402245345,0.491383124148499,0.299194076184648,0.469163675621468,0.617504835589942,0.601111908522927,0.786197325913855,0.62184240342367,0.458372597754655,0.508616875851501,0.700805923815352,0.530836324378532,0.0424506967863453,0.0424506967863453,0.679831556184549,"Americas","Guatemala","No PAA"
"50","GUY",0.234566586423007,0.516091321258667,0.465585041270474,0.439470592994767,0.578326307328168,0.0390661373971737,0.000491051630248652,0.05137925329577,0.339870155972156,0.164150992122801,0.000364630854128101,0.00191161994373942,0.779008691271306,0.15980037790059,0.637010373867774,0.636386514504462,0.581942401190607,0.434311548588507,0.477756286266925,0.496015806801789,0.370153831950181,0.478006294607274,0.622236771392819,0.414075784414409,0.468957795928817,0.622664362517236,0.522243713733075,0.503984193198211,0.629846168049819,0.521993705392726,0.377763228607181,0.585924215585591,0.531042204071183,0.377335637482764,0.0161138684325425,0.0161138684325425,0.592293179221811,"Americas","Guyana","No PAA"
"51","HND",0.274304301832386,0.512252069731484,0.349296242718144,0.581524416618542,0.662309822382456,0.0138664138118254,0.000911892137918552,0.0180014798424099,0.424136564622364,0.230266282516598,0.00247243944979053,0.00658816358249394,0.73330126545576,0.42708565442292,0.565370845588508,0.548375480257578,0.17826488887897,0.769024325745304,0.335589941972921,0.393568636914071,0.267918834768418,0.393006441044151,0.539507013458252,0.428606353429322,0.305647228450558,0.426725950333726,0.664410058027079,0.606431363085929,0.732081165231582,0.606993558955849,0.460492986541748,0.571393646570678,0.694352771549442,0.573274049666274,0.052907662283844,0.052907662283844,0.714588428777912,"Americas","Honduras","No PAA"
"52","HRV",0.225664303438017,0.416837234226496,0.656250515280053,0.213471022429517,0.407133431714216,0.0452630777789198,0.124731308364109,0.0198969246259748,0.320440740094132,0.0927143470794926,0.00127163118781136,0.00332217010996092,0.689749357582596,0,0.565631893622041,0.603816804305545,0.483466820239912,0.408953076000013,0.787717601547389,0.648499974168667,0.464139695389081,0.65382789624911,0.829971800039525,0.639091671433921,0.618785187580749,0.685183594319615,0.212282398452611,0.351500025831333,0.535860304610919,0.34617210375089,0.170028199960475,0.360908328566079,0.381214812419251,0.314816405680385,-0.0643248898688043,-0.0643248898688043,0.324930752280938,"Europe","Croatia","No PAA"
"53","HTI",0.274823885498321,0.662005049565938,0.212031067683813,0.770814776834009,0.810921249366953,0.00126727698997781,0.000042839651241054,0.00165811575449876,0.437508017729748,0.259194268251072,0.00194062272570989,0.0142475575269753,0.796193122026813,0.456983478948398,0.751920037842009,0.514293088501889,0.552212214632949,0.837923989848624,0.178433268858801,0.271222858608317,0.0977746023977442,0.0811574951597166,0.522819784778888,0.255045133839237,0.304487445324427,0.366052690149889,0.821566731141199,0.728777141391683,0.902225397602256,0.918842504840283,0.477180215221112,0.744954866160763,0.695512554675573,0.633947309850111,0.102304283007809,0.102304283007809,0.878772967156297,"Americas","Haiti","No PAA"
"54","IDN",0.280536597454781,0.875273696886148,0.485530167010579,0.420155202230619,0.754973355576233,0.0233931068708275,0.0021156189891997,0.0301848526079711,0.423873641233227,0.618495996017121,0.129284818360134,0.660113263723807,0.891968572149904,0.829026239924069,0.699487170573242,0.539718877498558,0.356676412527461,0.893143664074026,0.495164410058027,0.514438594530339,0.363636871512776,0.586771207266754,0.543369510151678,0.519940334649785,0.470164602313108,0.602749041287936,0.504835589941973,0.485561405469661,0.636363128487224,0.413228792733246,0.456630489848322,0.480059665350215,0.529835397686892,0.397250958712064,0.0361304454304047,0.0361304454304047,0.658824298276985,"Asia","Indonesia","No PAA"
"55","IND",0.373823288913626,0.690228160346959,0.476433592982813,0.48720826419796,0.744247078614737,0.0976308160488127,0.00980219162787276,0.125665595757237,0.488298549379283,0.477367142607707,0.0546862201579283,0.525520174677057,0.814027113677253,0.628700347484011,0.574356948157834,0.439735522234638,0.278985770835709,0.796633653808196,0.364603481624758,0.523329801018766,0.380751321843738,0.611743680764706,0.450260674677562,0.494120906766285,0.549419028110104,0.653683193950201,0.635396518375242,0.476670198981234,0.619248678156262,0.388256319235294,0.549739325322438,0.505879093233715,0.450580971889896,0.346316806049799,0.0475182198221313,0.0475182198221313,0.696674994423002,"Asia","India","No PAA"
"56","IRL",0.180140637489023,0.222019626648608,0.899763005511559,0.0571987125679136,0.175812833722538,0.0239621783579368,0.0536899468881562,0.0144731143146085,0.274074638231683,0.0665803210090097,0.00131828449913182,0.00149933508169665,0.601258617236105,0,0.311445966462493,0.468870815774468,0.414774237586134,0.0556221577792753,0.936170212765958,0.881757001414058,0.83546425638536,0.8870182620097,0.887567457412866,0.902843581207597,0.883508938717125,0.894139512751702,0.063829787234042,0.118242998585942,0.16453574361464,0.1129817379903,0.112432542587134,0.097156418792403,0.116491061282875,0.105860487248298,-0.123400683583591,-0.123400683583591,0.12857456883673,"Europe","Ireland","No PAA"
"57","IRN",0.467812117884964,0.707500594258432,0.301679641292488,0.444952848260831,0.774022429344443,0.0950786252735294,0.0244082528881728,0.117636513829774,0.630557024304829,0.336417833974176,0.0499189568383315,0.0470027342525424,0.709986261363805,0.729187013008437,0.740159286896958,0.812162155279062,0.563529209240044,0.502967896574356,0.658607350096712,0.305111810175938,0.178131082520451,0.439101671486175,0.373182484598297,0.23846864295216,0.382182181205426,0.219604798293122,0.341392649903288,0.694888189824062,0.821868917479549,0.560898328513825,0.626817515401703,0.76153135704784,0.617817818794574,0.780395201706878,0.0186459220419126,0.0186459220419126,0.600709221592945,"Asia","Iran","Has PAA"
"58","IRQ",1,0.3696456653368,0.150505842652847,0.638182312795911,0.931373202959707,0.758616658949873,0.00240002293355169,1,0.758070355921731,0.0770299345537944,0.000625332596960879,0.000483312794422887,0.513058468154277,0.126002086861963,0.513413109160154,0.542928865342229,0.00848069274748528,0.830405899532806,0.460348162475822,0.179924862328563,0.0625711608173491,0.223602090586094,0.0982918491242695,0.256262794047709,0.134595015674032,0.304226263721926,0.539651837524178,0.820075137671437,0.937428839182651,0.776397909413906,0.90170815087573,0.743737205952291,0.865404984325968,0.695773736278074,0.0423308782083831,0.0423308782083831,0.679433303072827,"Asia","Iraq","No PAA"
"59","ISL",0.0480350570435148,0.352984999040023,0.939897460005341,0.0282606857418706,0.156774062317729,0.0208140399583272,0.0797519304417871,0.00200114396824617,0.0808592304359897,0.0612325232193747,0.000222655968959674,0.000447153119756645,0.584935134978066,0,0.50523775306786,0.589618921985833,0.555139385955733,0.21914339670762,0.977272727272727,0.917640096840212,0.913171803359695,0.897986989144066,0.971598454041811,0.86204231484098,0.94287115557566,0.918169864079061,0.022727272727273,0.082359903159788,0.086828196640305,0.102013010855934,0.028401545958189,0.13795768515902,0.05712884442434,0.081830135920939,-0.130855820344532,-0.130855820344532,0.103795177661717,"Europe","Iceland","No PAA"
"60","ISR",0.286840996742574,0.294608157690908,0.723712209934855,0.134030963769747,0.329088318184428,0.0602910618805732,0.0565405066810101,0.0614882340951817,0.396346631770273,0.180299571790736,0.000322431326498769,0.000285726000710925,0.46624128649125,0.530013067862572,0.302173197083527,0.341758974225307,0.565187090860159,0.0120027528054555,0.915377176015474,0.7079373474468,0.6359171676939,0.835673136433422,0.455551985506972,0.822880524558828,0.774241569907717,0.72335970057996,0.084622823984526,0.2920626525532,0.3640828323061,0.164326863566578,0.544448014493028,0.177119475441172,0.225758430092283,0.27664029942004,-0.0966788556546482,-0.0966788556546482,0.217392607780263,"Asia","Israel","Has PAA"
"61","ITA",0.220689479176182,0.22268318506997,0.677222273126191,0.173413613118797,0.271809119027058,0.0454437952352877,0.11510650483315,0.0232075512960922,0.312865375640582,0.0750034890917266,0.0053934821475919,0.00881585782532488,0.618960518117648,0,0.30397758202564,0.40007783867674,0.347329846465576,0.175494881766618,0.865570599613153,0.663259728784671,0.491411864713074,0.643411562897785,0.72924853509414,0.690589163743133,0.600657884190358,0.824239362069539,0.134429400386847,0.336740271215329,0.508588135286926,0.356588437102215,0.27075146490586,0.309410836256867,0.399342115809642,0.175760637930461,-0.0917959264807505,-0.0917959264807505,0.233622492752167,"Europe","Italy","No PAA"
